Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Poland,https://open.spotify.com/track/5ZfvQDF0Ics3URo3iwx5HJ,243.9,shuriken,Białas,album,polish hip hop,257995.0,False,H8M5,2020-08-05,12,30,0.935,0.708,8,-5.938,0,0.137,0.421,5.12e-06,0.31,0.675,106.966,195147,4,hip hop,101.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3kk2gpf6D7HMzpZ3PylPFp,279.20000000000005,ijoijo,Lipa - Szpaku,single,jewish pop,18688.0,True,IJOIJO,2019-06-04,1,1,0.775,0.451,11,-12.088,0,0.36,0.26,1.56e-05,0.152,0.138,128.01,233513,4,pop,529.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/1jwaN4Ot9ToXjIahnq9Dzx,29346.3,la louze,Shanguy,single,polish pop,20486.0,False,La louze,2017-12-08,1,1,0.803,0.808,10,-5.03,0,0.123,0.246,0.000266,0.174,0.357,119.995,201570,4,pop,1072.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/0ufdvcaRSNKq8NmIJx0E4A,83.2,syreny,Artur Rojek,album,polish alternative,89103.0,False,Składam się z ciągłych powtórzeń,2014-04-04,8,10,0.555,0.689,11,-8.035,1,0.0249,0.0357,0.0401,0.0905,0.308,90.028,216440,4,indie,2407.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2w78JM50xUaFga7qNvRB4s,20.0,bunkrów nie ma,Vito Bambino,single,polish alternative,7781.0,False,Bunkrów Nie Ma,2020-04-27,1,1,0.639,0.518,6,-10.557,1,0.13,0.517,0.00249,0.126,0.532,119.905,236000,4,indie,201.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4Ma6BKjPSCS0rGzjdLqObi,22678.84999999998,6 zer,Taco Hemingway,album,polish hip hop,951785.0,True,Umowa o Dzieło,2015-06-28,4,8,0.751,0.485,10,-10.195,0,0.321,0.911,5.87e-05,0.352,0.384,91.988,236225,4,hip hop,1957.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4K3r2IEvnZYEadKLQgWSj4,0.8,góra dół góra dół,Rasmentalism - schafter - Pezet,single,polish alternative,44707.0,False,Góra Dół Góra Dół (feat. schafter & Pezet),2020-06-02,1,1,0.811,0.793,6,-5.871,0,0.144,0.203,1.73e-06,0.0568,0.809,149.992,226120,4,indie,165.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4ypX43QEL7mwPW3q5bPurP,1692.25,monochrom,O.S.T.R. - Green,album,polish hip hop,306856.0,True,Instrukcja Obsługi Świrów,2019-02-22,2,13,0.786,0.733,4,-4.219,0,0.299,0.163,0,0.195,0.376,89.034,165468,4,hip hop,631.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/2Qb7iwhVi8RUz0tZXMBUVn,5910.550000000001,restart,Shellerini - Gibbs - Paluch - Sarius,album,polish alternative rap,32240.0,False,Alma Mater,2019-10-11,6,12,0.744,0.573,7,-8.068,0,0.433,0.361,0,0.145,0.398,84.967,275294,4,rap,400.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/0eEGtO9QtIA6rHSxnhMRev,681.05,poka sowe,SexMasterka,single,n-a,8067.0,False,Poka sowe,2017-04-21,1,1,0.652,0.749,2,-8.966,1,0.0539,0.0244,0.000363,0.747,0.2,151.437,194846,4,else,1300.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5mv7w7lsmOAWhSMYPz7vSN,16119.699999999995,głupi byt,Taco Hemingway,album,polish hip hop,951785.0,False,Szprycer,2017-07-31,4,9,0.825,0.525,2,-8.744,0,0.219,0.173,5.4e-06,0.101,0.34,109.952,250107,4,hip hop,1202.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/1JxtHLn9rcLtWG7sZgp9mw,471.20000000000016,ferrari,BLACHA - Kuqe,single,polish hip hop,243174.0,True,Ferrari,2018-09-23,1,1,0.698,0.924,8,-3.963,0,0.179,0.197,6.33e-06,0.149,0.826,135.031,130498,4,hip hop,783.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5ZThUGfvcaUEFKwF1Ii87O,11026.55,quebahombre,Quebonafide,album,polish hip hop,896029.0,False,Egzotyka,2017-06-07,2,14,0.61,0.764,1,-4.965,0,0.165,0.309,0,0.335,0.241,106.906,254847,4,hip hop,1256.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3INIKdp8Md2XggLz95Rn6v,106.4,zawsze tam gdzie ty,Lady Pank,album,polish rock,260066.0,False,Zawsze Tam Gdzie Ty,2007-01-01,8,10,0.679,0.389,0,-8.757,1,0.0264,0.663,0,0.0617,0.567,95.05,258587,4,rock,5057.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/6wBmqFpkh3ZEZOiE8At6u2,56.8,trifle,Fismoll,album,polish alternative,24930.0,False,At Glade,2013-06-04,1,10,0.62,0.234,7,-16.821,1,0.0342,0.887,0.68,0.12,0.388,126.034,273560,3,indie,2711.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2YdSuWnum3lqtxRxn9NeOo,1450.9,przebój nocy,PRO8L3M - Wanda i Banda,single,polish hip hop,243735.0,False,Przebój nocy,2020-03-04,1,1,0.723,0.663,1,-6.102,1,0.333,0.203,0,0.147,0.381,122.986,239133,3,hip hop,255.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/48PG7tNmMOEcyTKXpP3ti0,644.0,plik,DZIARMA,single,n-a,12848.0,False,PLIK,2019-12-12,1,1,0.797,0.455,8,-9.613,1,0.226,0.193,0.000224,0.105,0.293,120.054,233867,4,else,338.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2Z7Fr8IfRdG0Ky0qLyGcVh,115.2,love me like you - christmas mix,Little Mix,album,dance pop,8158070.0,False,Get Weird,2015-11-11,18,19,0.71,0.732,7,-3.219,1,0.0322,0.0111,0,0.292,0.896,105.004,210867,4,pop,1821.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3zA49QuSzoXEm1lOgCo5ok,161.60000000000005,w żłobie leży,LemON,album,polish alternative,27886.0,False,Etiuda Zimowa,2015-11-13,5,11,0.716,0.491,7,-9.647,0,0.0428,0.677,5.15e-06,0.0854,0.479,113.101,250701,3,indie,1819.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5Qs7zE0tPgeAvuOMX2lZdx,3809.75,c3po,TACONAFIDE - Quebonafide - Taco Hemingway,album,polish hip hop,593813.0,False,"0,25 mg",2018-04-23,4,11,0.707,0.568,11,-10.327,1,0.313,0.0582,0,0.127,0.491,147.97,198427,4,hip hop,936.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/72sOrgrynSH73z4E41Ed0i,85139.79999999994,poza kontrolą,Tymek,album,polish alternative rap,552272.0,True,Klubowe,2019-03-22,7,10,0.802,0.412,9,-9.593,0,0.157,0.533,0,0.0774,0.709,125.992,163413,4,rap,603.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/54cyykIllVFq1D0FKOAHpw,8.0,void,The Neighbourhood,single,modern alternative rock,4667133.0,False,Void,2018-02-16,1,1,0.533,0.581,5,-8.058,1,0.0536,0.0474,0.0215,0.0917,0.35,84.236,205493,4,rock,1002.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2busrg8R2Rb0FGBcCmNZGo,4200.1500000000015,rumpelstilskin,Quebonafide - Vito Bambino,album,polish hip hop,896029.0,False,ROMANTIC PSYCHO,2020-04-02,8,16,0.528,0.568,5,-6.639,0,0.185,0.607,0.000243,0.332,0.617,79.099,208053,4,hip hop,226.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/6Bf2aBNwrLvryMGYxEA2ce,16.0,wielki napad,Kaluch - Covin,single,n-a,8381.0,True,Wielki Napad,2020-07-10,1,1,0.855,0.374,1,-13.862,1,0.191,0.582,0,0.173,0.504,117.035,143611,4,else,127.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/1KBMN5aX9c3uWQMX3Z2XV8,85.85,dlaczego z tobą jestem?,Kortez,single,polish alternative,301844.0,False,"Dobrze, że cię mam",2018-03-14,3,4,0.627,0.36,7,-10.032,1,0.0337,0.68,9.34e-06,0.133,0.175,135.147,194113,4,indie,976.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/6STE4z6PBDVmCsIHejY66L,41327.24999999999,brzydkie rzeczy,Bedoes - Lanek - DJ Johny,album,polish hip hop,874295.0,False,Opowieści z Doliny Smoków,2019-11-29,4,20,0.715,0.566,10,-8.426,0,0.326,0.394,0,0.294,0.651,155.97,179610,4,hip hop,351.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/5IpzDHGi8bEseo09AWBWbi,419.2,uppercut,Guzior,album,polish hip hop,184951.0,False,EVIL_THINGS,2018-06-08,1,11,0.555,0.646,10,-5.298,0,0.356,0.144,0,0.116,0.258,67.357,240000,3,hip hop,890.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0BZda3EsT6eOWiaK0axb0c,50.40000000000001,produkt,Otsochodzi,album,polish hip hop,340321.0,True,Miłość,2019-02-01,10,14,0.738,0.685,5,-8.728,0,0.312,0.0016,0.232,0.51,0.468,151.188,61987,4,hip hop,652.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/6jwHyp1E0e1bKvvTtIJmgr,9131.85,michael essien birthday party,Taco Hemingway - Keeko - Zeppy Zep,album,polish hip hop,951785.0,False,Europa,2020-09-04,12,13,0.729,0.787,7,-7.077,0,0.157,0.365,2.11e-05,0.236,0.386,106.018,257293,4,hip hop,71.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/0CMxaedU31OgxQvrA1VE1J,49.60000000000001,thc,Young Igi - Włodi,album,polish hip hop,430134.0,False,Skan Myśli,2019-10-25,11,13,0.862,0.615,3,-5.019,0,0.228,0.239,0,0.0797,0.413,114.959,225867,4,hip hop,386.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/1jyddn36UN4tVsJGtaJfem,8.0,you are the best thing,Ray LaMontagne,album,acoustic pop,804179.0,False,Gossip In The Grain,2008-10-13,1,10,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840,4,pop,4406.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4xCW2ITZ9DTDa8iUv3aGuq,3850.750000000002,tęczowy music box,chillwagon,single,polish hip hop,284609.0,False,tęczowy music box,2019-11-15,1,1,0.676,0.722,10,-7.643,0,0.305,0.307,0,0.379,0.839,146.957,172008,4,hip hop,365.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/6hSD8X3O97Lsqnnm9rKPdv,1158.85,pomarańczowe niebo,BLACHA,album,polish hip hop,243174.0,True,FAMA,2019-06-28,5,14,0.742,0.625,0,-8.985,1,0.267,0.727,0.000819,0.245,0.384,109.877,209646,4,hip hop,505.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3U2pvsyirJjg9GDcQCGWFo,143.20000000000005,jungle boyz,Malik Montana,album,polish hip hop,483524.0,True,Import / Export,2019-09-27,2,23,0.711,0.54,0,-9.161,0,0.104,0.031,0,0.676,0.57,106.917,154417,4,hip hop,414.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4Lobu7KR2ftXyAxaWiJDSf,1331.0000000000002,lambo,Kizo - ZetHa,single,polish hip hop,161331.0,False,Lambo,2019-10-31,1,1,0.764,0.526,1,-9.572,0,0.119,0.263,0,0.191,0.223,98.032,176327,4,hip hop,380.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0dw5cuCL6pnmBE1y2LcOQi,3862.150000000001,dvd,Mlodyskiny - schafter,single,polish trap,17631.0,True,Dvd,2018-07-29,1,1,0.821,0.49,6,-11.47,0,0.202,0.145,0,0.0964,0.665,85.013,147822,4,rap,839.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/29rV7CoaiwzvZQMi4OP1XF,9267.899999999998,nowe dzwięki,Żabson,album,polish hip hop,489416.0,False,Internaziomal,2019-10-31,5,16,0.7,0.855,6,-6.403,0,0.174,0.23,0,0.216,0.59,160.027,193400,4,hip hop,380.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0.0,1.0,english speaking and nordic
